fold,regime,condition,model,auc,macro_f1,recall_0,accuracy
5,unseen_both,seq_enhanced,RF,0.5202586206896552,0.4264705882352941,0.0,0.7435897435897436
5,unseen_both,seq_enhanced,XGB,0.4896551724137931,0.46453089244851253,0.05,0.7307692307692307
6,unseen_reader,pos_split,LR,0.5977812567051026,0.5150515463917525,0.6033519553072626,0.564625850340136
6,unseen_reader,pos_split,RF,0.5414425010132156,0.44353312302839115,0.0,0.7970521541950113
6,unseen_reader,pos_split,XGB,0.5190126910209238,0.496766831494865,0.16759776536312848,0.6938775510204082
6,unseen_reader,surp_weighted,LR,0.5884676208110491,0.47959521003187267,0.5921787709497207,0.5204081632653061
6,unseen_reader,surp_weighted,RF,0.4888188688541526,0.4474573370076853,0.00558659217877095,0.7925170068027211
6,unseen_reader,surp_weighted,XGB,0.488942044072888,0.4856280195592345,0.18994413407821228,0.6609977324263039
6,unseen_reader,critical_span,LR,0.5821181369549497,0.509204495258638,0.5865921787709497,0.5600907029478458
6,unseen_reader,critical_span,RF,0.5323036944618832,0.46864463475601026,0.027932960893854747,0.7947845804988662
6,unseen_reader,critical_span,XGB,0.5317196055214286,0.5312040997113818,0.27932960893854747,0.6836734693877551
6,unseen_reader,seq_enhanced,LR,0.6063955752282715,0.5247479023939651,0.5921787709497207,0.5793650793650794
6,unseen_reader,seq_enhanced,RF,0.5738097697815427,0.44353312302839115,0.0,0.7970521541950113
6,unseen_reader,seq_enhanced,XGB,0.517804779198487,0.5186314363143631,0.1564245810055866,0.7369614512471655
6,unseen_text,pos_split,LR,0.5160296223248405,0.4750362669245648,0.5460122699386503,0.5234567901234568
6,unseen_text,pos_split,RF,0.5068888024957093,0.44406314344543585,0.0,0.7987654320987654
6,unseen_text,pos_split,XGB,0.5129858431078788,0.4851177137433761,0.09815950920245399,0.7320987654320987
6,unseen_text,surp_weighted,LR,0.5013037995088232,0.4344639040908861,0.5276073619631901,0.4728395061728395
6,unseen_text,surp_weighted,RF,0.5043997307061379,0.44920894618196505,0.006134969325153374,0.7962962962962963
6,unseen_text,surp_weighted,XGB,0.4865495301580679,0.4920664386244117,0.2147239263803681,0.6580246913580247
6,unseen_text,critical_span,LR,0.4889390390760565,0.4586590131900342,0.48466257668711654,0.5135802469135803
6,unseen_text,critical_span,RF,0.48005897914869006,0.44837064012168715,0.006134969325153374,0.7938271604938272
6,unseen_text,critical_span,XGB,0.4820502365803472,0.48196491553936394,0.24539877300613497,0.6259259259259259
6,unseen_text,seq_enhanced,LR,0.5185518817382729,0.46681809810301433,0.49079754601226994,0.5234567901234568
6,unseen_text,seq_enhanced,RF,0.5438313689420735,0.44406314344543585,0.0,0.7987654320987654
6,unseen_text,seq_enhanced,XGB,0.5069267312086934,0.4970444144767615,0.13496932515337423,0.7197530864197531
6,unseen_both,pos_split,LR,0.5264285714285715,0.5166760881854155,0.5,0.5777777777777777
6,unseen_both,pos_split,RF,0.5335714285714286,0.4375,0.0,0.7777777777777778
6,unseen_both,pos_split,XGB,0.51,0.49248120300751874,0.1,0.7333333333333333
6,unseen_both,surp_weighted,LR,0.5814285714285715,0.5393318965517242,0.65,0.5777777777777777
6,unseen_both,surp_weighted,RF,0.5299999999999999,0.43037974683544306,0.0,0.7555555555555555
6,unseen_both,surp_weighted,XGB,0.4878571428571429,0.5031055900621118,0.25,0.6444444444444445
6,unseen_both,critical_span,LR,0.5635714285714286,0.475,0.45,0.5333333333333333
6,unseen_both,critical_span,RF,0.4928571428571429,0.4339622641509434,0.0,0.7666666666666667
6,unseen_both,critical_span,XGB,0.5135714285714286,0.5486111111111112,0.25,0.7111111111111111
6,unseen_both,seq_enhanced,LR,0.5057142857142857,0.475,0.45,0.5333333333333333
6,unseen_both,seq_enhanced,RF,0.4810714285714285,0.4375,0.0,0.7777777777777778
6,unseen_both,seq_enhanced,XGB,0.4964285714285714,0.5581014729950899,0.3,0.7
7,unseen_reader,pos_split,LR,0.4561157796451914,0.45173160173160176,0.3333333333333333,0.5436241610738255
7,unseen_reader,pos_split,RF,0.4876789604730782,0.44402985074626866,0.0,0.7986577181208053
7,unseen_reader,pos_split,XGB,0.4528633675692499,0.5033740403792039,0.1388888888888889,0.727069351230425
7,unseen_reader,surp_weighted,LR,0.47730314347961406,0.44408352404695245,0.4111111111111111,0.5100671140939598
7,unseen_reader,surp_weighted,RF,0.5049447556800498,0.442643391521197,0.0,0.7941834451901566
7,unseen_reader,surp_weighted,XGB,0.4740740740740741,0.481302332398908,0.15,0.6812080536912751
7,unseen_reader,critical_span,LR,0.5126283846872082,0.4813528857324478,0.4388888888888889,0.5559284116331096
7,unseen_reader,critical_span,RF,0.48423202614379085,0.4599492569771656,0.016666666666666666,0.7986577181208053
7,unseen_reader,critical_span,XGB,0.47540460628695924,0.4972352838732149,0.2388888888888889,0.6532438478747203
7,unseen_reader,seq_enhanced,LR,0.4906318082788671,0.4654918349598995,0.35555555555555557,0.5570469798657718
7,unseen_reader,seq_enhanced,RF,0.5170518207282913,0.44402985074626866,0.0,0.7986577181208053
7,unseen_reader,seq_enhanced,XGB,0.44478680361033307,0.4814050918466001,0.10555555555555556,0.7181208053691275
7,unseen_text,pos_split,LR,0.5649824627926818,0.49582763337893293,0.6753246753246753,0.5213675213675214
7,unseen_text,pos_split,RF,0.5420655986349416,0.4379503602882306,0.0,0.7792022792022792
7,unseen_text,pos_split,XGB,0.5113280879704237,0.5170340170722385,0.14935064935064934,0.7307692307692307
